2026-09-14T09:24:43.812382+00:00 run=6f83f57db2 fetched=37 thin=4 already_seen=0 near_dup=0 passed_filter=12 extracted=11 none=4 new_deals=7 merged=0 written=7 updated=0 tokens=50179/3858 errors={}
2026-09-19T20:15:52.081869+00:00 run=24f8247fa0 fetched=39 thin=25 already_seen=255 near_dup=1 passed_filter=0 extracted=0 failed=0 none=0 new_deals=0 merged=0 written=0 updated=0 tokens=0/0 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 16} first_extraction_error="" guard_rejected={}
2026-09-19T21:15:25.171195+00:00 run=9b6030fc04 fetched=38 thin=25 already_seen=256 near_dup=0 passed_filter=0 extracted=0 failed=0 none=0 new_deals=0 merged=0 written=0 updated=0 tokens=0/0 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 16} first_extraction_error="" guard_rejected={}
2026-09-19T22:15:20.150592+00:00 run=4660d241e0 fetched=36 thin=25 already_seen=258 near_dup=0 passed_filter=1 extracted=1 failed=0 none=1 new_deals=0 merged=0 written=0 updated=0 tokens=4405/177 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 16} first_extraction_error="" guard_rejected={}
2026-09-19T23:14:27.403550+00:00 run=14e4be40db fetched=34 thin=25 already_seen=260 near_dup=0 passed_filter=0 extracted=0 failed=0 none=0 new_deals=0 merged=0 written=0 updated=0 tokens=0/0 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 16} first_extraction_error="" guard_rejected={}
2026-09-20T00:23:56.178016+00:00 run=90aa07a959 fetched=33 thin=25 already_seen=261 near_dup=0 passed_filter=0 extracted=0 failed=0 none=0 new_deals=0 merged=0 written=0 updated=0 tokens=0/0 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 16} first_extraction_error="" guard_rejected={}
2026-09-20T01:14:52.116810+00:00 run=589d03b3ec fetched=34 thin=25 already_seen=259 near_dup=0 passed_filter=0 extracted=0 failed=0 none=0 new_deals=0 merged=0 written=0 updated=0 tokens=0/0 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 16} first_extraction_error="" guard_rejected={}
2026-09-20T02:16:31.925178+00:00 run=da68f7c8ae fetched=35 thin=25 already_seen=257 near_dup=0 passed_filter=0 extracted=0 failed=0 none=0 new_deals=0 merged=0 written=0 updated=0 tokens=0/0 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 16} first_extraction_error="" guard_rejected={}
2026-09-20T03:17:08.983051+00:00 run=1e9d23e62b fetched=37 thin=25 already_seen=255 near_dup=0 passed_filter=1 extracted=1 failed=0 none=1 new_deals=0 merged=0 written=0 updated=0 tokens=5775/307 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 16} first_extraction_error="" guard_rejected={}
2026-09-20T04:16:35.079070+00:00 run=669a567b60 fetched=38 thin=25 already_seen=254 near_dup=0 passed_filter=0 extracted=0 failed=0 none=0 new_deals=0 merged=0 written=0 updated=0 tokens=0/0 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 13} first_extraction_error="" guard_rejected={}
2026-09-20T05:15:59.144020+00:00 run=bd901c9446 fetched=39 thin=25 already_seen=248 near_dup=0 passed_filter=1 extracted=1 failed=0 none=1 new_deals=0 merged=0 written=0 updated=0 tokens=6346/269 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 13} first_extraction_error="" guard_rejected={}
